customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,risk_churn - per cent,risk_quartile
6036-TTFYU,Female,0,1,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.6,314.45,0,10.707129560751897,Q2
8133-ANHHJ,Female,1,0,0,49,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),103.0,5166.2,0,10.70105766344072,Q2
4827-LTQRJ,Female,1,1,1,66,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),110.6,7210.85,0,10.69559183685795,Q2
4531-AUZNK,Female,0,1,1,51,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,1,Mailed check,95.15,5000.05,0,10.695203340280495,Q2
3893-JRNFS,Male,0,0,0,68,0,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),39.9,2796.35,0,10.685313273115572,Q2
4501-UYKBC,Female,1,0,0,46,1,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,1,Credit card (automatic),69.1,3255.35,0,10.679014401035403,Q2
2450-ZKEED,Female,0,0,0,11,1,No,DSL,No,No,Yes,Yes,No,No,One year,0,Bank transfer (automatic),53.8,651.55,0,10.662421616225034,Q2
9770-KXGQU,Female,0,0,0,53,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,0,Mailed check,98.6,5311.85,0,10.633976267148451,Q2
2519-TWKFS,Male,0,1,1,25,1,Yes,DSL,No,No,No,Yes,No,No,One year,1,Mailed check,55.1,1466.1,0,10.611391496766371,Q2
7940-UQQUG,Female,0,1,1,64,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),104.4,6721.6,0,10.60080285913294,Q2
7998-ZLXWN,Female,0,1,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.45,330.8,0,10.60011924161954,Q2
8318-LCNBW,Male,0,1,0,35,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),53.15,1930.9,0,10.59494277010202,Q2
3327-YBAKM,Female,0,1,0,64,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,1,Mailed check,96.9,6314.35,0,10.594463079147587,Q2
0795-GMVQO,Male,0,1,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),109.9,7332.4,0,10.585163726178582,Q2
3571-DPYUH,Male,0,1,1,58,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Credit card (automatic),94.7,5430.35,0,10.557358435695903,Q2
5160-UXJED,Male,0,0,1,17,1,No,DSL,No,No,No,No,No,No,One year,0,Mailed check,44.6,681.4,0,10.551899025144499,Q2
0723-FDLAY,Male,0,0,0,44,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),85.25,3704.15,0,10.535963834538478,Q2
0289-IVARM,Female,0,0,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,60.55,1982.6,0,10.52633511200272,Q2
0743-HRVFF,Female,0,1,1,51,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,56.15,2898.95,0,10.516685054284217,Q2
8089-UZWLX,Female,1,0,0,71,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),104.05,7413.55,0,10.500209346493616,Q2
9152-AMKAK,Male,0,0,0,6,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,80.25,493.4,0,10.491491900881996,Q2
9972-NKTFD,Female,0,0,0,28,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),54.65,1517.5,0,10.483689262949367,Q2
0377-JBKKT,Male,0,1,1,22,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,57.95,1271.8,0,10.472385541853837,Q2
9143-CANJF,Female,0,1,1,24,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,55.15,1319.85,0,10.471803295993336,Q2
8405-IGQFX,Female,0,0,0,63,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,1,Credit card (automatic),90.05,5817.0,0,10.465763681384457,Q2
1492-QGCLU,Male,0,1,1,53,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,85.7,4616.1,0,10.461039228392362,Q2
9114-AAFQH,Female,0,1,0,48,1,No,DSL,No,Yes,Yes,No,No,Yes,One year,1,Electronic check,65.65,3094.65,0,10.419751421180997,Q2
0725-CXOTM,Female,0,0,0,36,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),89.65,3348.1,0,10.410684377951416,Q2
6295-OSINB,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,109.65,7880.25,0,10.404971956322813,Q2
8780-RSYYU,Female,0,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.2,532.1,0,10.402607570590757,Q2
9013-AQORL,Female,0,0,1,48,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),45.55,2108.35,0,10.398475311296949,Q2
8573-CGOCC,Male,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,294.9,0,10.390212153667171,Q2
4423-JWZJN,Male,0,1,1,64,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,0,Credit card (automatic),90.25,5629.15,0,10.38448757767505,Q2
4826-DXMUP,Male,0,0,1,35,1,No,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,72.1,2495.15,0,10.379751838695853,Q2
8107-RZLNV,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),106.3,7565.35,0,10.376651036940384,Q2
2055-SIFSS,Female,1,1,0,55,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),51.65,2838.55,0,10.374883716437665,Q2
8631-XVRZL,Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.15,163.7,0,10.364595938621504,Q2
2586-CWXVV,Male,0,1,0,54,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,30.4,1621.35,0,10.360036233485898,Q2
4366-CTOUZ,Female,0,0,0,50,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,100.2,5038.45,0,10.334646236375598,Q2
8815-LMFLX,Male,0,1,1,25,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),25.4,546.85,0,10.315406858885709,Q2
4419-UJMUS,Male,0,1,1,69,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,1,Electronic check,99.35,6856.45,0,10.31280947185845,Q2
5286-YHCVC,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.8,7470.1,0,10.310599831962982,Q2
4654-GGUII,Female,0,0,0,18,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,40.2,711.95,0,10.305846387913157,Q2
2812-ENYMO,Male,0,0,0,26,0,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Credit card (automatic),54.55,1362.85,0,10.297981972535375,Q2
1125-SNVCK,Female,1,0,0,49,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,43.8,2106.05,0,10.291814191956979,Q2
3552-CTCYF,Male,0,1,1,63,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.8,6597.25,0,10.282271143693125,Q2
9074-KGVOX,Male,0,1,1,50,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),39.45,2021.35,0,10.281348644699232,Q2
3137-NYQQI,Male,0,1,0,17,1,No,DSL,Yes,Yes,No,No,No,Yes,One year,0,Mailed check,64.8,1175.6,0,10.24023452931088,Q2
6476-EPYZR,Male,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.5,255.5,0,10.228078903846779,Q2
5539-HIVAK,Female,1,1,0,28,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.7,734.6,0,10.218183533144876,Q2
3099-OONVS,Male,0,1,1,25,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,54.3,1296.8,0,10.20117040898989,Q2
0895-UADGO,Male,0,0,1,8,0,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,1,Mailed check,44.55,343.45,0,10.199918359732978,Q2
6319-QSUSR,Female,0,0,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.7,216.2,0,10.183393455559601,Q2
2926-JEJJC,Female,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.2,140.95,0,10.169735339688096,Q2
9575-IWCAZ,Male,0,1,0,6,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,25.1,171.0,0,10.165142534936281,Q2
0744-GKNGE,Female,0,1,1,64,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),86.8,5327.25,0,10.160496743848116,Q2
6082-GLJIX,Male,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,331.35,0,10.153087451535676,Q2
4822-LPTYJ,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),103.75,7346.2,0,10.150399467263286,Q2
4063-EIKNQ,Male,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.95,267.35,0,10.150111868489013,Q2
7542-CYDDM,Male,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,358.5,0,10.139009442731568,Q2
4403-BWPAY,Male,0,0,0,14,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),24.8,321.7,0,10.13755993887899,Q2
6968-MHOMU,Male,0,1,0,58,0,No phone service,DSL,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),45.0,2689.35,0,10.130086776768868,Q2
1057-FOGLZ,Female,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,391.7,0,10.128231405612409,Q2
4003-OCTMP,Female,0,1,0,31,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,1,Electronic check,64.0,1910.75,0,10.127689341477215,Q2
9592-ERDKV,Male,0,1,0,37,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Mailed check,79.25,2911.8,0,10.12703746453201,Q2
2495-TTHBQ,Female,0,0,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.4,84.75,0,10.125595839292131,Q2
9513-DXHDA,Male,0,0,0,27,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,81.7,2212.55,0,10.125417841319795,Q2
8220-OCUFY,Female,0,0,0,21,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,1,Electronic check,60.25,1258.35,0,10.124936105482021,Q2
1730-VFMWO,Female,0,1,0,34,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),50.2,1815.3,0,10.089604870499121,Q2
0303-UNCIP,Male,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,Yes,One year,0,Mailed check,65.0,2531.8,0,10.087465573912995,Q2
4104-PVRPS,Male,0,1,0,24,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,53.6,1315.35,0,10.080670413327741,Q2
5161-XEUVX,Male,0,1,0,37,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,0,Mailed check,94.3,3460.95,0,10.068689940072058,Q2
9330-VOFSZ,Female,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.8,6640.7,0,10.053869485291129,Q2
4922-CVPDX,Female,0,1,0,26,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),73.5,1905.7,0,10.046021814213834,Q2
8246-SHFGA,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.1,385.55,0,10.034842326180158,Q2
2363-BJLSL,Male,0,0,0,62,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),80.4,4981.15,0,10.000460546214503,Q2
5808-TOTXO,Female,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,57.4,0,9.994978697047701,Q2
8550-XSXUQ,Male,0,1,0,48,1,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),70.55,3420.5,0,9.980832925421899,Q2
3824-RHKVR,Female,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.7,340.35,0,9.95547630576671,Q2
0689-DSXGL,Female,0,1,1,52,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),85.8,4433.3,0,9.945526101208849,Q2
4815-TUMEQ,Female,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.3,185.2,0,9.943400692817253,Q2
4318-RAJVY,Female,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.8,198.25,0,9.92776032955859,Q2
3096-WPXBT,Female,0,1,1,61,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),100.7,6018.65,0,9.925657933203274,Q2
2272-WUSPA,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,110.75,7751.7,0,9.91804881292702,Q2
4129-LYCOI,Female,0,0,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,104.0,7039.05,0,9.909835844103638,Q2
2266-SJNAT,Female,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),109.15,7789.6,0,9.899936306944582,Q2
7107-UBYKY,Female,0,1,1,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.75,882.55,0,9.885988039525182,Q2
1060-ENTOF,Female,1,1,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),105.4,7035.6,0,9.88514746413465,Q2
7336-RLLRH,Male,0,1,0,27,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Mailed check,80.85,2204.35,0,9.882164603684972,Q2
4712-UYOOI,Female,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.0,417.65,0,9.881287273250138,Q2
2371-KFUOG,Male,0,0,0,58,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),99.15,5720.95,0,9.874776656337911,Q2
3387-PLKUI,Female,0,1,1,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.8,251.25,0,9.84290508514635,Q2
6968-URWQU,Male,0,1,0,43,1,No,DSL,No,No,No,No,Yes,No,One year,1,Mailed check,56.35,2391.15,0,9.83783451495676,Q2
5120-ZBLAI,Female,0,1,0,50,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),75.7,3876.2,0,9.810642330413213,Q2
7105-BENQF,Male,0,0,1,15,1,No,DSL,Yes,No,Yes,No,No,Yes,One year,0,Mailed check,64.85,950.75,0,9.803184358664865,Q2
0547-HURJB,Male,0,0,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.05,235.8,0,9.796390756771899,Q2
6838-YAUVY,Female,0,0,0,54,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),95.1,5064.85,0,9.791270799108068,Q2
1442-OKRJE,Male,0,1,1,66,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.15,7031.3,0,9.766276890228937,Q2
8152-VETUR,Female,0,1,0,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Credit card (automatic),97.7,6869.7,0,9.738853342697471,Q2
4759-PXTAN,Female,0,1,0,59,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,80.1,4693.2,0,9.734620457981473,Q2
4139-JPIAM,Male,0,0,0,51,0,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),44.45,2181.55,0,9.728874371611454,Q2
3597-YASZG,Female,1,1,0,70,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.45,7349.35,0,9.728569927535336,Q2
6480-YAGIY,Male,0,0,0,45,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),112.2,5031.85,0,9.715624779788074,Q2
5173-ZXXXL,Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.95,47.7,0,9.713478730089879,Q2
9695-IDRZR,Female,0,0,1,34,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.15,3946.9,0,9.701180320026928,Q2
3941-XTSKM,Male,0,1,1,42,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),45.1,2049.05,0,9.6721785584559,Q2
6933-VLYFX,Male,0,1,1,31,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,59.95,1848.8,0,9.666115089163531,Q2
9967-ATRFS,Female,0,0,0,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,367.55,0,9.654791769852075,Q2
0208-BPQEJ,Female,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.4,198.1,0,9.63961963182198,Q2
0068-FIGTF,Female,0,0,0,27,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Mailed check,78.2,2078.95,0,9.638900628635023,Q2
7432-FFVAR,Female,0,1,1,46,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),90.95,4236.6,0,9.633016429449526,Q2
3190-FZATL,Male,0,0,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,268.4,0,9.617065020109232,Q2
6419-ZTTLE,Male,1,1,0,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,20.75,485.2,0,9.615814748243865,Q2
3758-CKOQL,Female,0,1,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),107.0,6152.3,0,9.611122930459974,Q2
5304-EFJLP,Male,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),111.65,8022.85,0,9.604386362417381,Q2
1162-ECVII,Male,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.75,7932.5,0,9.584285472418804,Q2
0356-OBMAC,Female,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),99.9,5706.3,0,9.57795899142494,Q2
3898-BSJYF,Female,0,0,1,10,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,0,Credit card (automatic),73.55,693.3,0,9.562975433227813,Q2
0557-ASKVU,Female,0,1,1,18,1,No,DSL,No,No,Yes,Yes,No,No,One year,1,Credit card (automatic),54.4,957.1,0,9.552718543694425,Q2
1810-MVMAI,Male,0,1,1,30,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,67.6,2000.2,0,9.552469111920487,Q2
9052-DHNKM,Male,0,0,0,26,1,Yes,DSL,Yes,Yes,No,No,No,No,One year,0,Electronic check,61.55,1581.95,0,9.54766714793371,Q2
7956-XQWGU,Male,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.4,460.25,0,9.543273031451518,Q2
6870-ECSHE,Female,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.45,34.8,0,9.540947511302516,Q2
2250-IVBWA,Male,0,1,1,64,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,81.05,5135.35,0,9.527930111551782,Q2
5681-LLOEI,Male,0,1,1,43,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),91.25,4013.8,0,9.526904268786627,Q2
9134-WYRVP,Male,0,0,0,51,1,No,Fiber optic,Yes,No,No,No,Yes,No,One year,0,Mailed check,86.35,4267.15,0,9.526660968323228,Q2
0623-EJQEG,Male,0,0,0,65,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,0,Electronic check,93.55,6069.25,0,9.522786302530314,Q2
1096-ADRUX,Female,0,1,1,66,1,Yes,Fiber optic,No,No,No,No,No,No,One year,1,Bank transfer (automatic),74.25,4859.25,0,9.513523436440277,Q2
2243-FNMMI,Male,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,415.4,0,9.490220942613222,Q2
7134-HBPBS,Female,1,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),108.1,7774.05,0,9.487436630838305,Q2
5092-STPKP,Female,0,0,0,24,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),56.35,1381.2,0,9.479841021923244,Q2
7997-EASSD,Female,0,1,0,63,1,Yes,Fiber optic,No,No,No,Yes,No,No,One year,1,Credit card (automatic),81.2,4965.1,0,9.470609901489208,Q2
6924-TDGMT,Male,0,1,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.55,184.95,0,9.454006362129771,Q2
9391-LMANN,Male,0,0,1,53,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,0,Electronic check,95.95,5036.9,0,9.452751081579013,Q2
